BLD_CODE,LAT,LON,FLOOD_2020,FLOOD_2050,Sum of TOT_ENRO,NEW SCHOOLS,OTHER,FLOOD,PENETRATION,ROOF,SANDY,MIT_BUDGET,value,id_OTHER,id_FLOOD,id_PENETRATION,id_ROOF,id_SANDY
Q200,40.73107,-73.805759,0,0,541,0,690938,0,0,0,0,0,690938,1,0,0,0,0
Q201,40.736541,-73.813011,0,0,474,0,8076002,0,0,0,0,0,8076002,1,0,0,0,0
Q202,40.670905,-73.845992,0,0,1740,0,180443,0,0,0,0,0,180443,1,0,0,0,0
Q203,40.753606,-73.759822,0,0,914,0,4447791,0,0,0,0,0,4447791,1,0,0,0,0
Q204,40.756471,-73.932628,0,0,993,0,1026418,0,0,0,0,0,1026418,1,0,0,0,0
Q205,40.738008,-73.756374,0,0,316,0,358204,18089001,0,0,0,18089001,18447205,1,1,0,0,0
Q206,40.73404,-73.861004,0,0,611,0,67411278,0,0,0,0,0,67411278,1,0,0,0,0
Q207,40.657736,-73.843881,1,1,690,0,703743,0,0,0,0,0,703743,1,0,0,0,0
Q208,40.744276,-73.727632,0,0,714,0,266227,0,0,0,0,0,266227,1,0,0,0,0
Q209,40.783777,-73.795845,0,0,557,0,526777,0,0,0,0,0,526777,1,0,0,0,0
Q210,40.68476,-73.847633,0,0,1884,0,722002,0,0,0,0,0,722002,1,0,0,0,0
Q212,40.753035,-73.884458,0,0,793,0,215000,0,0,0,0,0,215000,1,0,0,0,0
Q213,40.747457,-73.74539,0,0,456,0,2428635,0,0,0,0,0,2428635,1,0,0,0,0
Q214,40.770215,-73.827606,0,0,443,0,480845,0,0,0,0,0,480845,1,0,0,0,0
Q215,40.599467,-73.758587,0,0,543,0,300000,0,0,0,0,0,300000,1,0,0,0,0
Q216,40.737188,-73.794501,0,0,1520,0,10952178,0,0,15050073,0,15050073,26002251,1,0,0,1,0
Q217,40.710384,-73.811461,0,0,1666,0,8247397,0,0,0,0,0,8247397,1,0,0,0,0
Q219,40.737448,-73.823841,0,0,625,0,865151,0,0,5326495,0,5326495,6191646,1,0,0,1,0
Q220,40.736314,-73.852621,0,0,703,0,449629,0,0,0,0,0,449629,1,0,0,0,0
Q221,40.758808,-73.731518,0,0,635,0,650000,0,0,0,0,0,650000,1,0,0,0,0
Q222,40.750442,-73.879991,0,0,280,0,999999,0,0,0,0,0,999999,1,0,0,0,0
Q223,40.673898,-73.78953,0,0,576,0,7888009,0,0,0,0,0,7888009,1,0,0,0,0
Q225,40.580907,-73.83109,1,1,761,0,388010,0,0,0,10262312,10262312,10650322,1,0,0,0,1
Q226,40.675021,-73.81673,0,0,1669,0,730771,7336664,0,0,0,7336664,8067435,1,1,0,0,0
Q227,40.757567,-73.874614,0,0,1585,0,1249260,0,0,0,0,0,1249260,1,0,0,0,0
Q228,40.756931,-73.874947,0,0,304,0,71000,0,0,0,0,0,71000,1,0,0,0,0
Q229,40.734682,-73.897108,0,0,1421,0,12632611,0,0,0,0,0,12632611,1,0,0,0,0
Q230,40.752618,-73.892883,0,0,1261,0,84735,0,0,0,0,0,84735,1,0,0,0,0
Q231,40.664809,-73.759396,0,0,672,0,3431736,0,0,0,0,0,3431736,1,0,0,0,0
Q232,40.665408,-73.850622,1,1,949,0,17554660,0,0,0,0,0,17554660,1,0,0,0,0
Q234,40.766898,-73.923044,0,0,605,0,696500,0,0,0,0,0,696500,1,0,0,0,0
Q237,40.74943,-73.821402,0,0,2026,0,8793117,0,0,0,0,0,8793117,1,0,0,0,0
Q238,40.712743,-73.779653,0,0,1301,0,1627237,0,0,10014141,0,10014141,11641378,1,0,0,1,0
Q239,40.699431,-73.903838,0,0,539,0,326712,0,0,0,0,0,326712,1,0,0,0,0
Q242,40.769752,-73.832005,1,1,397,0,1461220,0,0,0,0,0,1461220,1,0,0,0,0
Q244,40.754483,-73.826192,0,0,459,0,134733,0,0,0,0,0,134733,1,0,0,0,0
Q245,40.706837,-73.91499,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0
Q247,40.715005,-73.885974,0,0,952,0,39484875,0,0,0,0,0,39484875,1,0,0,0,0
Q251,40.664809,-73.759396,0,0,351,0,134247,0,0,0,0,0,134247,1,0,0,0,0
Q253,40.607247,-73.748799,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0
Q254,40.6972,-73.847886,0,0,604,0,125000,0,0,8399038,0,8399038,8524038,1,0,0,1,0
Q260,40.749175,-73.865787,0,0,899,0,684598,0,0,0,0,0,684598,1,0,0,0,0
Q262,40.691482,-73.848577,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0
Q263,40.720617,-73.731398,0,0,489,0,833669,0,0,0,0,0,833669,1,0,0,0,0
Q266,40.746128,-73.728415,0,0,654,0,389435,0,0,0,0,0,389435,1,0,0,0,0
Q268,40.707648,-73.78521,0,0,632,0,1009468,0,0,0,0,0,1009468,1,0,0,0,0
Q270,40.67507,-73.736232,0,0,751,0,208047,0,0,0,0,0,208047,1,0,0,0,0
Q273,40.693613,-73.844335,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0
Q276,40.693736,-73.796358,0,0,563,0,384885,0,0,0,0,0,384885,1,0,0,0,0
Q277,40.70675,-73.803183,0,0,718,0,185000,0,0,0,0,0,185000,1,0,0,0,0
Q280,40.753345,-73.874109,0,0,622,0,933378,0,0,0,0,0,933378,1,0,0,0,0
Q287,40.757888,-73.859202,0,0,561,0,105050,0,0,0,0,0,105050,1,0,0,0,0
Q290,40.71303,-73.908307,0,0,588,0,254096,0,0,0,0,0,254096,1,0,0,0,0
Q292,40.755983,-73.868773,0,0,907,0,183736,0,0,0,0,0,183736,1,0,0,0,0
Q298,40.741139,-73.863408,0,0,517,0,43000,0,0,0,0,0,43000,1,0,0,0,0
Q311,40.74592,-73.865239,0,0,761,0,102000,0,0,0,0,0,102000,1,0,0,0,0
Q313,40.74258,-73.922604,0,0,423,0,35000,0,0,0,0,0,35000,1,0,0,0,0
Q314,40.708698,-73.797981,0,0,789,0,177736,0,0,0,0,0,177736,1,0,0,0,0
Q315,40.745995,-73.866372,0,0,894,0,35000,0,0,0,0,0,35000,1,0,0,0,0
Q316,40.683112,-73.850123,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0
Q329,40.761573,-73.872244,0,0,457,0,158021,0,0,0,0,0,158021,1,0,0,0,0
Q332,40.754954,-73.770314,0,0,173,0,50000,0,0,0,0,0,50000,1,0,0,0,0
Q335,40.668083,-73.83685,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0
Q336,40.785129,-73.843504,0,0,154,0,22990,0,0,0,0,0,22990,1,0,0,0,0
Q339,40.747701,-73.90643,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0
Q374,40.655811,-73.738793,1,1,450,0,0,0,0,0,0,0,0,0,0,0,0,0
Q400,40.673949,-73.782684,0,0,1102,0,12501164,0,0,0,0,0,12501164,1,0,0,0,0
Q404,40.742964,-73.959183,1,1,989,0,70000,0,0,0,0,0,70000,1,0,0,0,0
Q405,40.771398,-73.781041,0,0,2850,0,4203551,0,0,0,0,0,4203551,1,0,0,0,0
Q410,40.586012,-73.825317,1,1,1766,0,4616278,0,0,0,0,0,4616278,1,0,0,0,0
Q415,40.752343,-73.757271,0,0,3609,0,2021920,0,0,0,0,0,2021920,1,0,0,0,0
Q420,40.66903,-73.757744,0,0,1820,0,1457764,0,0,0,0,0,1457764,1,0,0,0,0
Q425,40.737448,-73.823841,0,0,3522,0,861381,0,0,7468310,0,7468310,8329691,1,0,0,1,0
Q430,40.740875,-73.795049,0,0,4492,0,2410598,0,2019364,0,0,2019364,4429962,1,0,1,0,0
Q435,40.733888,-73.739726,0,0,1681,0,5981167,0,11306,0,0,11306,5992473,1,0,1,0,0
Q440,40.730017,-73.843972,0,0,3806,0,15498008,0,0,0,0,0,15498008,1,0,0,0,0
Q445,40.757072,-73.911165,0,0,2344,0,1915142,0,0,0,0,0,1915142,1,0,0,0,0
Q450,40.751838,-73.936592,0,0,828,0,777969,0,0,0,0,0,777969,1,0,0,0,0
Q451,40.751144,-73.937564,0,0,1007,0,97700,0,0,0,0,0,97700,1,0,0,0,0
Q452,40.765881,-73.933907,1,1,2252,0,26354225,17972542,0,0,0,17972542,44326767,1,1,0,0,0
Q455,40.740824,-73.874129,0,0,2078,0,4193363,0,0,0,0,0,4193363,1,0,0,0,0
Q456,40.737673,-73.853412,0,0,784,0,140000,0,0,0,0,0,140000,1,0,0,0,0
Q460,40.764892,-73.826811,0,0,2586,0,2704632,0,0,9945841,0,9945841,12650473,1,0,0,1,0
Q465,40.601537,-73.763995,1,1,1702,0,4833523,0,0,23977124,0,23977124,28810647,1,0,0,1,0
Q470,40.714551,-73.798658,0,0,2074,0,7308004,0,0,0,0,0,7308004,1,0,0,0,0
Q475,40.695171,-73.833815,0,0,1576,0,4354025,0,0,0,0,0,4354025,1,0,0,0,0
Q480,40.680065,-73.838616,0,0,2366,0,4184282,19640902,0,0,0,19640902,23825184,1,1,0,0,0
Q485,40.711881,-73.909202,0,0,1715,0,3023949,0,0,0,0,0,3023949,1,0,0,0,0
Q490,40.698786,-73.74633,0,0,1648,0,3411259,0,0,0,0,0,3411259,1,0,0,0,0
Q499,40.738599,-73.820821,0,0,535,0,307000,0,0,0,0,0,307000,1,0,0,0,0
Q505,40.709461,-73.803001,0,0,3300,0,1353269,0,0,0,0,0,1353269,1,0,0,0,0
Q515,40.737038,-73.821532,0,0,1182,0,1190150,0,0,0,0,0,1190150,1,0,0,0,0
Q520,40.743253,-73.933316,0,0,1015,0,210000,0,0,0,0,0,210000,1,0,0,0,0
Q566,40.744197,-73.728834,0,0,1070,0,422894,0,0,0,0,0,422894,1,0,0,0,0
Q570,40.756099,-73.925182,0,0,853,0,676933,0,0,0,0,0,676933,1,0,0,0,0
Q585,40.729104,-73.887909,0,0,1212,0,920176,0,0,0,0,0,920176,1,0,0,0,0
Q595,40.708204,-73.799532,0,0,206,0,2157110,0,0,0,0,0,2157110,1,0,0,0,0
Q600,40.741658,-73.927995,0,0,1522,0,540440,0,0,0,0,0,540440,1,0,0,0,0
Q610,40.743309,-73.929577,0,0,2088,0,1080000,21607035,0,0,0,21607035,22687035,1,1,0,0,0
Q620,40.716071,-73.799692,0,0,2196,0,2658742,0,0,0,0,0,2658742,1,0,0,0,0
Q633,40.69172,-73.778924,0,0,497,0,105000,0,0,0,0,0,105000,1,0,0,0,0
Q636,40.693013,-73.829409,0,0,411,0,244209,0,0,0,0,0,244209,1,0,0,0,0
Q650,40.689177,-73.841475,0,0,1066,0,697964,0,0,0,0,0,697964,1,0,0,0,0
Q680,40.708409,-73.804166,0,0,547,0,314653,0,0,0,0,0,314653,1,0,0,0,0
Q686,40.708431,-73.855543,0,0,2445,0,620564,0,0,396039,0,396039,1016603,1,0,0,1,0
Q690,40.685838,-73.783438,0,0,462,0,977022,0,0,0,0,0,977022,1,0,0,0,0
Q695,40.718027,-73.805923,0,0,711,0,105000,0,0,0,0,0,105000,1,0,0,0,0
Q707,40.72528,-73.811408,0,0,702,0,409200,0,0,0,0,0,409200,1,0,0,0,0
Q721,40.748996,-73.860547,0,0,1509,0,3189622,0,0,0,0,0,3189622,1,0,0,0,0
Q722,40.735613,-73.867882,0,0,484,0,767153,0,0,4709896,0,4709896,5477049,1,0,0,1,0
Q725,40.748502,-73.946488,0,0,1011,0,742900,0,0,0,0,0,742900,1,0,0,0,0
Q735,40.744175,-73.937004,0,0,1699,0,1774068,0,0,0,0,0,1774068,1,0,0,0,0
Q739,40.770769,-73.92383,0,0,586,0,2437897,0,0,0,0,0,2437897,1,0,0,0,0
Q744,40.743228,-73.871505,0,0,1255,0,1940934,0,0,0,0,0,1940934,1,0,0,0,0
Q774,40.700884,-73.798364,0,0,475,0,527709,0,0,0,0,0,527709,1,0,0,0,0
Q777,40.73668,-73.921346,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0
Q781,40.675626,-73.799756,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0
Q792,40.720586,-73.819664,0,0,189,0,105000,0,0,0,0,0,105000,1,0,0,0,0
Q798,40.754975,-73.926977,0,0,534,0,408236,0,0,0,0,0,408236,1,0,0,0,0
Q799,40.711857,-73.771196,0,0,370,0,1092961,0,0,0,0,0,1092961,1,0,0,0,0
Q811,40.756481,-73.728412,0,0,431,0,7936939,0,0,0,0,0,7936939,1,0,0,0,0
Q849,40.699101,-73.902147,0,0,928,0,249065,0,0,0,0,0,249065,1,0,0,0,0
Q868,40.744368,-73.957177,1,1,737,0,0,0,0,0,0,0,0,0,0,0,0,0
Q884,40.682293,-73.841675,0,0,454,0,100000,0,0,0,0,0,100000,1,0,0,0,0
Q885,40.749934,-73.884817,0,0,576,0,97236,0,0,0,0,0,97236,1,0,0,0,0
Q891,40.742217,-73.936442,0,0,649,0,209287,0,0,0,0,0,209287,1,0,0,0,0
Q892,40.702329,-73.756259,0,0,209,0,194623,0,0,0,0,0,194623,1,0,0,0,0
Q972,40.748159,-73.940316,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
QAAT,40.600137,-73.764065,1,1,789,0,0,0,0,0,0,0,0,0,0,0,0,0
QABC,40.710973,-73.888325,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0
QABE,40.756181,-73.902197,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0
QACG,40.713084,-73.807561,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0
QACS,40.676318,-73.753009,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0
QADC,40.737321,-73.866454,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0
QAEA,40.755714,-73.924175,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0
QAGE,40.600659,-73.752565,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0
QALJ,40.760376,-73.939984,0,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0
QAOG,40.759419,-73.861594,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0
QAPM,40.747914,-73.723644,0,0,313,0,149243,0,0,0,0,0,149243,1,0,0,0,0
QARY,40.752598,-73.935743,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0
QAXX,40.689012,-73.763282,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0
QBAW,40.680016,-73.778613,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0
QBKP,40.766487,-73.816232,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0
QBQB,40.671281,-73.856042,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
R001,40.508638,-74.24395,0,0,446,0,1337416,0,0,14161821,0,14161821,15499237,1,0,0,1,0
R002,40.576728,-74.099685,1,1,1064,0,1705685,0,0,0,0,0,1705685,1,0,0,0,0
R003,40.520812,-74.21185,0,0,741,0,2210008,0,0,0,0,0,2210008,1,0,0,0,0
R004,40.552059,-74.195281,0,0,678,0,559273,0,0,0,0,0,559273,1,0,0,0,0
R005,40.529389,-74.187276,0,0,313,0,869047,2866690,0,0,0,2866690,3735737,1,1,0,0,0
R006,40.510207,-74.230118,0,0,532,0,1293919,0,0,0,0,0,1293919,1,0,0,0,0
R007,40.522971,-74.186096,0,0,1167,0,5732942,0,0,0,0,0,5732942,1,0,0,0,0
R008,40.547567,-74.152212,0,0,596,0,3360904,0,0,0,0,0,3360904,1,0,0,0,0
R011,40.590887,-74.098252,0,0,309,0,2998450,0,0,0,0,0,2998450,1,0,0,0,0
R013,40.613322,-74.068963,0,0,859,0,268000,7913213,0,0,0,7913213,8181213,1,1,0,0,0
R014,40.622415,-74.079228,0,0,779,0,1431034,0,0,0,0,0,1431034,1,0,0,0,0
R016,40.639638,-74.079594,0,0,667,0,1229665,0,0,0,0,0,1229665,1,0,0,0,0
R018,40.636521,-74.116817,0,0,491,0,513351,0,0,0,0,0,513351,1,0,0,0,0
R019,40.630563,-74.126851,0,0,547,0,1887746,0,0,0,0,0,1887746,1,0,0,0,0
R020,40.636729,-74.132382,0,0,451,0,12383,0,0,0,0,0,12383,1,0,0,0,0
R021,40.631165,-74.144599,0,0,346,0,854209,0,0,0,0,0,854209,1,0,0,0,0
R022,40.624847,-74.150544,0,0,933,0,927251,0,0,0,0,0,927251,1,0,0,0,0
R023,40.570765,-74.133216,0,0,545,0,713388,0,0,0,0,0,713388,1,0,0,0,0
R024,40.54549,-74.145558,0,0,1317,0,4530014,0,0,0,0,0,4530014,1,0,0,0,0
R026,40.591546,-74.190093,0,0,298,0,453649,0,0,0,0,0,453649,1,0,0,0,0
R027,40.628291,-74.117818,0,0,1036,0,374764,0,0,0,0,0,374764,1,0,0,0,0
R029,40.614039,-74.116197,0,0,602,0,1253773,0,0,0,0,0,1253773,1,0,0,0,0
R030,40.618097,-74.13308,0,0,826,0,649282,0,0,11285969,0,11285969,11935251,1,0,0,1,0
R031,40.64209,-74.08542,0,0,388,0,592498,0,0,0,0,0,592498,1,0,0,0,0
R032,40.5579,-74.1554,0,0,679,0,554624,0,0,0,0,0,554624,1,0,0,0,0
R034,40.5083,-74.2434,0,0,1061,0,20970851,0,0,13746044,0,13746044,34716895,1,0,0,1,0
R035,40.613548,-74.098994,0,0,408,0,188000,0,0,0,0,0,188000,1,0,0,0,0
R036,40.543433,-74.182548,0,0,866,0,1398074,0,0,0,0,0,1398074,1,0,0,0,0
R038,40.574799,-74.099409,1,1,364,0,762891,0,0,0,0,0,762891,1,0,0,0,0
R039,40.597824,-74.07061,0,0,525,0,445000,0,0,0,0,0,445000,1,0,0,0,0
R040,40.64118,-74.095454,0,0,568,0,853350,0,0,0,0,0,853350,1,0,0,0,0
R041,40.573599,-74.108492,0,0,698,0,473868,0,0,0,0,0,473868,1,0,0,0,0
R042,40.552213,-74.169038,0,0,1056,0,1951499,0,0,0,0,0,1951499,1,0,0,0,0
R043,40.581958,-74.159343,0,0,1380,0,11980035,0,0,0,0,0,11980035,1,0,0,0,0
R044,40.631689,-74.157303,0,0,772,0,1779180,3775024,0,0,0,3775024,5554204,1,1,0,0,0
R045,40.628419,-74.107537,0,0,862,0,1300655,0,0,0,0,0,1300655,1,0,0,0,0
R046,40.594455,-74.080829,0,0,243,0,1168710,0,0,0,0,0,1168710,1,0,0,0,0
R048,40.60265,-74.090245,0,0,326,0,9749310,0,1453659,4553438,0,6007097,15756407,1,0,1,1,0
R049,40.620443,-74.080695,0,0,805,0,1375932,2282287,0,0,0,2282287,3658219,1,1,0,0,0
R050,40.560954,-74.124332,1,1,725,0,750628,0,0,0,0,0,750628,1,0,0,0,0
R051,40.623077,-74.145522,0,0,1335,0,2518695,0,0,0,0,0,2518695,1,0,0,0,0
R052,40.58255,-74.089012,1,1,581,0,873793,0,0,0,0,0,873793,1,0,0,0,0
R053,40.551926,-74.13664,0,0,840,0,1398727,0,0,0,0,0,1398727,1,0,0,0,0
R054,40.602779,-74.137259,0,0,787,0,1049767,0,0,0,0,0,1049767,1,0,0,0,0
R055,40.536625,-74.163037,0,0,582,0,698870,0,0,0,0,0,698870,1,0,0,0,0
R056,40.541856,-74.213943,0,0,578,0,1170624,0,0,0,0,0,1170624,1,0,0,0,0
R057,40.611136,-74.083799,0,0,640,0,946819,0,0,0,0,0,946819,1,0,0,0,0
R058,40.582791,-74.160867,0,0,691,0,701624,0,0,304519,0,304519,1006143,1,0,0,1,0
R059,40.647898,-74.083408,0,0,301,0,100000,0,0,0,0,0,100000,1,0,0,0,0
R060,40.610604,-74.162634,0,0,862,0,279428,0,0,0,0,0,279428,1,0,0,0,0
R061,40.634497,-74.097941,0,0,967,0,575916,0,0,15427265,0,15427265,16003181,1,0,0,1,0
R062,40.541563,-74.217934,0,0,282,0,210000,0,0,0,0,0,210000,1,0,0,0,0
R066,40.624781,-74.142526,0,0,238,0,271000,0,0,0,0,0,271000,1,0,0,0,0
R069,40.59148,-74.157327,0,0,925,0,1084586,0,0,0,0,0,1084586,1,0,0,0,0
R071,40.603492,-74.091239,0,0,1001,0,301101,0,0,0,0,0,301101,1,0,0,0,0
R072,40.592132,-74.158618,0,0,1444,0,13482484,0,0,0,0,0,13482484,1,0,0,0,0
R075,40.544535,-74.197033,0,0,1455,0,3819460,8514363,0,0,0,8514363,12333823,1,1,0,0,0
R435,40.570909,-74.105878,0,0,3051,0,4257168,0,0,0,0,0,4257168,1,0,0,0,0
R440,40.568299,-74.117086,0,0,1331,0,781367,2040155,0,0,0,2040155,2821522,1,1,0,0,0
R445,40.635562,-74.141924,0,0,1564,0,1099030,23968568,0,0,0,23968568,25067598,1,1,0,0,0
R450,40.645436,-74.082149,0,0,2586,0,407612,0,0,0,0,0,407612,1,0,0,0,0
R455,40.528152,-74.193431,0,0,3654,0,4497582,0,0,0,0,0,4497582,1,0,0,0,0
R460,40.588985,-74.130819,0,0,3383,0,2289848,0,0,32878559,0,32878559,35168407,1,0,0,1,0
R470,40.61062,-74.087072,0,0,166,0,497497,0,0,0,0,0,497497,1,0,0,0,0
R600,40.64282,-74.079263,0,0,795,0,3769235,15770007,0,0,0,15770007,19539242,1,1,0,0,0
R722,40.620835,-74.077054,0,0,459,0,30216290,0,0,0,0,0,30216290,1,0,0,0,0
R825,40.512019,-74.218688,0,0,582,0,224401,0,0,0,0,0,224401,1,0,0,0,0
R829,40.633666,-74.078337,0,0,437,0,68000,0,0,0,0,0,68000,1,0,0,0,0
R831,40.638993,-74.079438,0,0,298,0,1483485,0,0,0,0,0,1483485,1,0,0,0,0
R840,40.5641,-74.151368,0,0,366,0,7839485,0,0,0,0,0,7839485,1,0,0,0,0
R861,40.62031,-74.164427,0,0,906,0,844084,0,0,0,0,0,844084,1,0,0,0,0
R880,40.607637,-74.105883,0,0,1330,0,3251533,0,0,0,0,0,3251533,1,0,0,0,0
RABX,40.639677,-74.137166,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0
RAHR,40.607104,-74.178183,0,1,960,0,0,0,0,0,0,0,0,0,0,0,0,0
X001,40.819331,-73.919634,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0
X002,40.833884,-73.902794,0,0,878,0,7797490,0,0,0,0,0,7797490,1,0,0,0,0
X003,40.850131,-73.89163,0,0,321,0,6699418,0,0,4163888,0,4163888,10863306,1,0,0,1,0
X004,40.841758,-73.897943,0,0,898,0,72375,0,0,0,0,0,72375,1,0,0,0,0
X005,40.813896,-73.908358,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0
X006,40.840445,-73.882531,0,0,1033,0,334235,0,0,0,0,0,334235,1,0,0,0,0
X007,40.881562,-73.905697,0,0,688,0,656256,0,0,0,0,0,656256,1,0,0,0,0
X008,40.872259,-73.883339,0,0,939,0,40000,0,0,0,0,0,40000,1,0,0,0,0
X009,40.85644,-73.898821,0,0,830,0,32761985,0,0,0,0,0,32761985,1,0,0,0,0
X011,40.839693,-73.92589,0,0,552,0,3081687,0,0,0,0,0,3081687,1,0,0,0,0
X012,40.840625,-73.844685,0,0,271,0,5773122,0,0,0,0,0,5773122,1,0,0,0,0
X014,40.835318,-73.826277,0,0,581,0,5581591,149446,0,0,0,149446,5731037,1,1,0,0,0
X015,40.859243,-73.909763,0,0,1076,0,551527,0,1311248,0,0,1311248,1862775,1,0,1,0,0
X016,40.902311,-73.854231,0,0,335,0,6101167,0,0,0,0,0,6101167,1,0,0,0,0
X018,40.816369,-73.922697,0,0,574,0,1417487,0,0,0,0,0,1417487,1,0,0,0,0
X019,40.899351,-73.866949,0,0,520,0,61905481,0,0,0,0,0,61905481,1,0,0,0,0
X020,40.869482,-73.878731,0,0,1518,0,286059,0,0,0,0,0,286059,1,0,0,0,0
X021,40.887888,-73.85942,0,0,647,0,3083996,0,0,0,0,0,3083996,1,0,0,0,0
X022,40.832022,-73.91435,0,0,821,0,1505685,0,0,0,0,0,1505685,1,0,0,0,0
X023,40.853294,-73.894951,0,0,445,0,98922,11351053,0,0,0,11351053,11449975,1,1,0,0,0
X024,40.886922,-73.915114,0,0,844,0,8661392,0,0,0,0,0,8661392,1,0,0,0,0
X025,40.812895,-73.905751,0,0,541,0,356480,0,0,14325923,0,14325923,14682403,1,0,0,1,0
X026,40.854335,-73.913016,0,0,830,0,839728,0,0,0,0,0,839728,1,0,0,0,0
X027,40.813385,-73.913872,0,0,480,0,200000,6643405,0,0,0,6643405,6843405,1,1,0,0,0
X028,40.848344,-73.903821,0,0,727,0,12151784,0,0,0,0,0,12151784,1,0,0,0,0
X029,40.821544,-73.916419,0,0,795,0,835878,8201672,0,0,0,8201672,9037550,1,1,0,0,0
X030,40.809023,-73.917417,0,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0
X032,40.851724,-73.88622,0,0,758,0,10606981,0,0,0,0,0,10606981,1,0,0,0,0
X033,40.861698,-73.901268,0,0,890,0,6729216,0,0,0,0,0,6729216,1,0,0,0,0
X034,40.850168,-73.883877,0,0,506,0,60000,9014902,0,0,0,9014902,9074902,1,1,0,0,0
X035,40.828009,-73.917705,0,0,618,0,238903,0,0,0,0,0,238903,1,0,0,0,0
X036,40.82948,-73.849791,0,0,764,0,9905054,0,0,0,0,0,9905054,1,0,0,0,0
X037,40.877935,-73.913694,1,1,630,0,90000,774883,0,0,0,774883,864883,1,1,0,0,0
X039,40.817741,-73.897876,0,0,342,0,11160691,963125,0,0,0,963125,12123816,1,1,0,0,0
X040,40.80908,-73.919773,0,0,563,0,1248567,0,0,0,0,0,1248567,1,0,0,0,0
X041,40.874754,-73.867834,0,0,862,0,223686,11022370,0,0,0,11022370,11246056,1,1,0,0,0
X042,40.838636,-73.903243,0,0,399,0,364846,5562005,0,0,0,5562005,5926851,1,1,0,0,0
X043,40.806452,-73.921593,0,0,452,0,24085002,0,0,0,0,0,24085002,1,0,0,0,0
X044,40.842564,-73.891086,0,0,285,0,207601,0,0,10743929,0,10743929,10951530,1,0,0,1,0
X045,40.858389,-73.887026,0,0,709,0,1042250,0,0,0,0,0,1042250,1,0,0,0,0
X046,40.867169,-73.890402,0,0,853,0,98379009,11146213,0,0,0,11146213,109525222,1,1,0,0,0
X047,40.832529,-73.866974,0,0,1054,0,574614,0,0,0,0,0,574614,1,0,0,0,0
X048,40.814034,-73.886834,0,0,668,0,1014140,0,0,0,0,0,1014140,1,0,0,0,0
X049,40.810413,-73.92273,0,0,650,0,90024,0,0,0,0,0,90024,1,0,0,0,0
X050,40.834188,-73.886995,0,0,558,0,1147379,0,0,0,0,0,1147379,1,0,0,0,0
X052,40.816078,-73.901599,0,0,1256,0,2411506,3663903,0,0,0,3663903,6075409,1,1,0,0,0
X053,40.832648,-73.911906,0,0,1037,0,6018708,0,0,0,0,0,6018708,1,0,0,0,0
X054,40.864872,-73.88794,0,0,475,0,1266290,0,0,0,0,0,1266290,1,0,0,0,0
X055,40.835934,-73.90497,0,0,1347,0,1350671,0,0,17956691,0,17956691,19307362,1,0,0,1,0
X056,40.875481,-73.874912,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0
X057,40.848748,-73.888987,0,0,791,0,652000,4371471,0,0,0,4371471,5023471,1,1,0,0,0
X058,40.846383,-73.898826,0,0,426,0,3469534,9243107,0,0,0,9243107,12712641,1,1,0,0,0
X059,40.853141,-73.893639,0,0,519,0,369175,0,0,0,0,0,369175,1,0,0,0,0
X060,40.820108,-73.898399,0,0,625,0,679515,0,0,0,0,0,679515,1,0,0,0,0
X061,40.836156,-73.892784,0,0,570,0,188852,9540461,0,0,0,9540461,9729313,1,1,0,0,0
X062,40.813736,-73.900161,0,0,668,0,9870068,0,0,0,0,0,9870068,1,0,0,0,0
X063,40.83093,-73.901859,0,0,530,0,2553836,0,0,0,0,0,2553836,1,0,0,0,0
X064,40.8404,-73.915879,0,0,919,0,403138,0,0,0,0,0,403138,1,0,0,0,0
